Direction,sender,To,Time (UTC),Time (local),Message,Profile,Origin path,Is deleted,Label,line_number,suspicion_score,is_suspicious
Outgoing,Mr. Jerry Carroll Jr.,Emily Hensley,01/01/2025 11:37,01/01/2025 19:37,è´§ ready,,,False,drug,199,0.3127079260305171,False
Outgoing,Taylor Booker,Jacqueline Stevenson,01/08/2025 12:23,01/08/2025 20:23,gram,,,False,drug,200,0.3127079260305171,False
Incoming,Jason Scott,Bruce Jennings,01/18/2025 07:41,01/18/2025 15:41,good night,,,False,normal,201,0.3127079260305171,False
Incoming,James Gonzales,John Bush,01/05/2025 00:18,01/05/2025 08:18,half g,,,False,drug,202,0.3127079260305171,False
Incoming,Daniel Silva,Joshua Lamb,01/07/2025 15:47,01/07/2025 23:47,è´§ ready,,,False,drug,203,0.3127079260305171,False
Outgoing,Sarah Miller,Rachel Soto,01/10/2025 17:38,01/11/2025 01:38,good night,,,False,normal,204,0.3127079260305171,False
Outgoing,Theresa Cruz,Jonathan Hansen,01/12/2025 01:37,01/12/2025 09:37,later go movie,,,False,normal,205,0.3127079260305171,False
Incoming,Craig Lee,Kelly Brock,01/22/2025 06:45,01/22/2025 14:45,see you at mall,,,False,normal,206,0.3127079260305171,False
Outgoing,Cynthia Cook,Bonnie Randall,01/20/2025 05:54,01/20/2025 13:54,meeting at 3pm,,,False,normal,207,0.3127079260305171,False
Incoming,Kimberly Charles,Kathleen Hamilton,01/08/2025 02:19,01/08/2025 10:19,half g,,,False,drug,208,0.3127079260305171,False
Incoming,Samuel Wilson,Kristen Cowan,01/03/2025 05:35,01/03/2025 13:35,syabu,,,False,drug,209,0.4991575369830738,True
Incoming,William Lewis,Michelle Smith,01/10/2025 04:06,01/10/2025 12:06,on the way,,,False,normal,210,0.3127079260305171,False
Outgoing,Ricky Jackson,Terri Taylor,01/15/2025 08:48,01/15/2025 16:48,football match best,,,False,normal,211,0.3127079260305171,False
Incoming,Mr. Andrew Lamb,Steven Williamson,01/20/2025 08:18,01/20/2025 16:18,jalan-jalan,,,False,normal,212,0.3127079260305171,False
Outgoing,Willie Mayer,Carol Pham,01/15/2025 11:09,01/15/2025 19:09,later go movie,,,False,normal,213,0.3127079260305171,False
Outgoing,Nicole Nicholson,Jason Arnold,01/19/2025 03:24,01/19/2025 11:24,football match best,,,False,normal,214,0.3127079260305171,False
Outgoing,Brian Spence,Edward Smith,01/02/2025 03:47,01/02/2025 11:47,ice,,,False,drug,215,0.4681264086466392,True
Outgoing,Darrell Gallegos,Sandra Reeves,01/14/2025 09:59,01/14/2025 17:59,holiday plan,,,False,normal,216,0.3127079260305171,False
Incoming,Janice Wu,Elizabeth Mcclain,01/12/2025 09:51,01/12/2025 17:51,on the way,,,False,normal,217,0.3127079260305171,False
Incoming,Austin Moore,Leslie Davis,01/20/2025 08:19,01/20/2025 16:19,later go movie,,,False,normal,218,0.3127079260305171,False
Incoming,Laura Wong,Daniel Williams,01/02/2025 01:57,01/02/2025 09:57,syabu,,,False,drug,219,0.4991575369830738,True
Outgoing,Emily Mccoy,Kelly Daniel,01/20/2025 00:49,01/20/2025 08:49,shopping,,,False,normal,220,0.3127079260305171,False
Incoming,Elaine Moore,Cheryl Davis,01/04/2025 03:22,01/04/2025 11:22,line clear,,,False,drug,221,0.3127079260305171,False
Incoming,Evan Glover,Jamie Heath,01/09/2025 01:10,01/09/2025 09:10,smoke,,,False,drug,222,0.3127079260305171,False
Incoming,Sandra Barber MD,Joshua Marshall,01/18/2025 02:55,01/18/2025 10:55,meeting at 3pm,,,False,normal,223,0.3127079260305171,False
Incoming,Derrick Bell,Stephanie Sanchez,01/14/2025 21:49,01/15/2025 05:49,jalan-jalan,,,False,normal,224,0.3127079260305171,False
Incoming,Jacob Roth,Patricia Davis,01/10/2025 13:45,01/10/2025 21:45,exam coming soon,,,False,normal,225,0.3127079260305171,False
Outgoing,Sarah Ramos,Jeffrey Burch,01/20/2025 14:51,01/20/2025 22:51,later go movie,,,False,normal,226,0.3127079260305171,False
Outgoing,Daniel Harper,Steven Banks,01/03/2025 11:02,01/03/2025 19:02,å°æ¯,,,False,drug,227,0.3127079260305171,False
Outgoing,Stephanie Richardson,John James,01/07/2025 20:39,01/08/2025 04:39,budak hantar,,,False,drug,228,0.3127079260305171,False
Incoming,Jeffrey Galvan,Daniel Chambers,01/01/2025 19:29,01/02/2025 03:29,half g,,,False,drug,229,0.3127079260305171,False
Outgoing,James Butler,Courtney Price,01/04/2025 20:55,01/05/2025 04:55,port biasa,,,False,drug,230,0.3127079260305171,False
Outgoing,Shannon Hubbard,Heather Anderson,01/21/2025 02:49,01/21/2025 10:49,lunch break,,,False,normal,231,0.3127079260305171,False
Outgoing,Barbara Farmer,Cristina Fields,01/15/2025 00:56,01/15/2025 08:56,holiday plan,,,False,normal,232,0.3127079260305171,False
Incoming,Brenda Clark,Anthony Brown,01/15/2025 19:51,01/16/2025 03:51,good night,,,False,normal,233,0.3127079260305171,False
Outgoing,John Roy,Garrett Morris,01/18/2025 23:05,01/19/2025 07:05,see you at mall,,,False,normal,234,0.3127079260305171,False
Incoming,Angela Bell,Brittany Shelton,01/01/2025 19:06,01/02/2025 03:06,stuff,,,False,drug,235,0.4681264086466392,True
Outgoing,Samantha Joseph,Eric Higgins,01/13/2025 11:39,01/13/2025 19:39,jalan-jalan,,,False,normal,236,0.3127079260305171,False
Outgoing,John Collins,Sarah Carlson,01/15/2025 18:45,01/16/2025 02:45,holiday plan,,,False,normal,237,0.3127079260305171,False
Incoming,Brian Walker,Kathy Hayes,01/01/2025 09:36,01/01/2025 17:36,ambil barang,,,False,drug,238,0.4991575369830738,True
Outgoing,Vanessa Griffin,Tammy Reed,01/10/2025 02:12,01/10/2025 10:12,paket,,,False,drug,239,0.3127079260305171,False
Incoming,Danielle Morton,Morgan Henson,01/11/2025 08:07,01/11/2025 16:07,game tonight,,,False,normal,240,0.3127079260305171,False
Incoming,Kevin Jones,Cynthia Madden,01/03/2025 20:15,01/04/2025 04:15,è´§ ada,,,False,drug,241,0.3127079260305171,False
Incoming,Mr. Ronald Ramirez,Eugene Smith,01/21/2025 03:06,01/21/2025 11:06,jom makan,,,False,normal,242,0.3127079260305171,False
Incoming,Albert Hardy,Cynthia White,01/18/2025 17:01,01/19/2025 01:01,jalan-jalan,,,False,normal,243,0.3127079260305171,False
Incoming,Edward Turner,Tina Ramirez,01/16/2025 09:33,01/16/2025 17:33,working late,,,False,normal,244,0.3127079260305171,False
Outgoing,Andrew Phillips,Elizabeth Salazar,01/08/2025 12:14,01/08/2025 20:14,ambil barang,,,False,drug,245,0.4991575369830738,True
Outgoing,Lisa Robinson,Mrs. Amanda Hood,01/07/2025 11:28,01/07/2025 19:28,ambil barang,,,False,drug,246,0.4991575369830738,True
Outgoing,Lisa Ward,John Chase,01/18/2025 01:06,01/18/2025 09:06,catch up later,,,False,normal,247,0.3127079260305171,False
Incoming,Melissa Ali,John Turner,01/21/2025 12:30,01/21/2025 20:30,catch up later,,,False,normal,248,0.3127079260305171,False
Outgoing,Brandon Brown,Jeffrey Fernandez,01/15/2025 04:07,01/15/2025 12:07,family dinner,,,False,normal,249,0.3127079260305171,False
Outgoing,Barbara Warren,Thomas Shaffer,01/06/2025 01:07,01/06/2025 09:07,å°æ¯,,,False,drug,250,0.3127079260305171,False
Incoming,Brandon Daniels,Maria Collins,01/04/2025 08:02,01/04/2025 16:02,budak hantar,,,False,drug,251,0.3127079260305171,False
Incoming,Christopher Martinez,Gregory Dorsey,01/15/2025 23:07,01/16/2025 07:07,working late,,,False,normal,252,0.3127079260305171,False
Incoming,Robert Robinson,Joel Tran,01/21/2025 13:31,01/21/2025 21:31,ok see you tomorrow,,,False,normal,253,0.3127079260305171,False
Incoming,Mark Nguyen,Julie Griffin,01/10/2025 23:51,01/11/2025 07:51,shopping,,,False,normal,254,0.3127079260305171,False
Incoming,Ashley Thomas,Joel Phillips,01/13/2025 13:07,01/13/2025 21:07,exam coming soon,,,False,normal,255,0.3127079260305171,False
Incoming,Elizabeth Allen,Heather Mendoza,01/16/2025 14:27,01/16/2025 22:27,drive safe,,,False,normal,256,0.3127079260305171,False
Outgoing,Anna Nguyen,Matthew Hampton,01/05/2025 19:57,01/06/2025 03:57,stuff,,,False,drug,257,0.4681264086466392,True
Incoming,Heather Kelly,Valerie Jordan,01/02/2025 04:03,01/02/2025 12:03,å°æ¯,,,False,drug,258,0.3127079260305171,False
Outgoing,Mary Moore,Christopher Wilkinson,01/01/2025 11:23,01/01/2025 19:23,pil kuda,,,False,drug,259,0.3127079260305171,False
Outgoing,Joshua Powell,Sean Lindsey,01/01/2025 13:41,01/01/2025 21:41,paket,,,False,drug,260,0.3127079260305171,False
Outgoing,Bradley Brown,Ricky Compton,01/03/2025 03:31,01/03/2025 11:31,paket,,,False,drug,261,0.3127079260305171,False
Incoming,Tina Hoffman,Amy Perkins,01/10/2025 12:24,01/10/2025 20:24,jom makan,,,False,normal,262,0.3127079260305171,False
Incoming,Holly Harris,James Jones,01/14/2025 11:07,01/14/2025 19:07,good night,,,False,normal,263,0.3127079260305171,False
Outgoing,Justin Mayer,Teresa Smith,01/07/2025 16:14,01/08/2025 00:14,check line,,,False,drug,264,0.3127079260305171,False
Outgoing,Jamie Johnson,Melody Coleman,01/02/2025 10:42,01/02/2025 18:42,one g,,,False,drug,265,0.3127079260305171,False
Incoming,Troy Carr,Tracy Reilly,01/21/2025 05:42,01/21/2025 13:42,later go movie,,,False,normal,266,0.3127079260305171,False
Outgoing,Ashley Stark,George Robinson,01/10/2025 22:02,01/11/2025 06:02,family dinner,,,False,normal,267,0.3127079260305171,False
Incoming,Shannon Payne,Stephanie Davis,01/10/2025 20:41,01/11/2025 04:41,assignment siap?,,,False,normal,268,0.3127079260305171,False
Incoming,Ryan Johnson,David Sellers,01/14/2025 00:23,01/14/2025 08:23,meeting at 3pm,,,False,normal,269,0.3127079260305171,False
Incoming,Paul Pratt,Robert Oliver,01/21/2025 17:10,01/22/2025 01:10,shopping,,,False,normal,270,0.3127079260305171,False
Incoming,Annette Howell,Rachel Foster MD,01/20/2025 20:33,01/21/2025 04:33,shopping,,,False,normal,271,0.3127079260305171,False
Incoming,Timothy Gutierrez,Christopher Gibson,01/09/2025 22:54,01/10/2025 06:54,ambil barang,,,False,drug,272,0.4991575369830738,True
Incoming,David Adams,Julia Rodgers,01/18/2025 16:41,01/19/2025 00:41,see you at mall,,,False,normal,273,0.3127079260305171,False
Outgoing,Mary Green,Cynthia Krause,01/07/2025 02:31,01/07/2025 10:31,rehab tak?,,,False,drug,274,0.3127079260305171,False
Outgoing,Kathryn Grant,Gary Cox,01/22/2025 17:25,01/23/2025 01:25,assignment siap?,,,False,normal,275,0.3127079260305171,False
Incoming,Nicholas Atkinson,Tricia Hodges,01/20/2025 15:47,01/20/2025 23:47,exam coming soon,,,False,normal,276,0.3127079260305171,False
Outgoing,Casey Flynn,Jill Snyder,01/16/2025 08:26,01/16/2025 16:26,lunch break,,,False,normal,277,0.3127079260305171,False
Incoming,Corey Brown,Kimberly Salazar,01/14/2025 03:55,01/14/2025 11:55,game tonight,,,False,normal,278,0.3127079260305171,False
Incoming,Paige Smith,Catherine Hamilton,01/03/2025 16:04,01/04/2025 00:04,ubat kuat,,,False,drug,279,0.3127079260305171,False
Outgoing,Julian Holt,David Martinez,01/10/2025 02:18,01/10/2025 10:18,ç½ç²,,,False,drug,280,0.3127079260305171,False
Incoming,Vanessa Moore,Wesley Logan,01/17/2025 01:17,01/17/2025 09:17,how are you?,,,False,normal,281,0.3127079260305171,False
Outgoing,Nicole Miller,Thomas Greene,01/05/2025 03:57,01/05/2025 11:57,è´§ ready,,,False,drug,282,0.3127079260305171,False
Outgoing,Thomas Clark PhD,Jamie Cox,01/17/2025 05:02,01/17/2025 13:02,how are you?,,,False,normal,283,0.3127079260305171,False
Incoming,Jeanne Richardson,Patricia Smith,01/02/2025 02:10,01/02/2025 10:10,half g,,,False,drug,284,0.3127079260305171,False
Outgoing,Mark Spencer,Jack Gordon,01/06/2025 17:16,01/07/2025 01:16,paket,,,False,drug,285,0.3127079260305171,False
Incoming,Jeffrey Macias,Larry Castillo,01/22/2025 07:11,01/22/2025 15:11,see you at mall,,,False,normal,286,0.3127079260305171,False
Outgoing,Audrey Drake,Nathan Barnes,01/07/2025 04:38,01/07/2025 12:38,paket,,,False,drug,287,0.3127079260305171,False
Outgoing,Stacey Campbell,Morgan Garcia,01/03/2025 04:23,01/03/2025 12:23,half g,,,False,drug,288,0.3127079260305171,False
Incoming,Jacqueline Cantu,Jacob Cooper,01/12/2025 14:48,01/12/2025 22:48,working late,,,False,normal,289,0.3127079260305171,False
Incoming,Nicole Gonzalez,Joseph Wheeler,01/07/2025 03:22,01/07/2025 11:22,ubat kuat,,,False,drug,290,0.3127079260305171,False
Incoming,Jeanette Wilson,Matthew Floyd,01/21/2025 01:22,01/21/2025 09:22,shopping,,,False,normal,291,0.3127079260305171,False
Outgoing,Jimmy Rodriguez,Jack Wood,01/08/2025 18:09,01/09/2025 02:09,syabu,,,False,drug,292,0.4991575369830738,True
Incoming,Heather Lara,Adam Thompson,01/07/2025 04:45,01/07/2025 12:45,one g,,,False,drug,293,0.3127079260305171,False
Incoming,David Silva,Kevin Davis,01/02/2025 13:50,01/02/2025 21:50,ambil barang,,,False,drug,294,0.4991575369830738,True
Outgoing,Emma Adams,Monica Harvey,01/12/2025 05:00,01/12/2025 13:00,working late,,,False,normal,295,0.3127079260305171,False
Outgoing,Thomas Sanders,Patricia Taylor,01/18/2025 09:37,01/18/2025 17:37,catch up later,,,False,normal,296,0.3127079260305171,False
Outgoing,Jennifer Butler,Linda Gallagher,01/17/2025 02:24,01/17/2025 10:24,on the way,,,False,normal,297,0.3127079260305171,False
Incoming,George Lloyd,Michael Haynes,01/02/2025 00:21,01/02/2025 08:21,ç½ç²,,,False,drug,298,0.3127079260305171,False
Outgoing,Brandon Douglas,Kevin Price,01/17/2025 03:27,01/17/2025 11:27,assignment siap?,,,False,normal,299,0.3127079260305171,False
Incoming,Gregory Pittman,Kent Bates,01/04/2025 09:17,01/04/2025 17:17,barang ori,,,False,drug,300,0.4991575369830738,True
Incoming,James Madden,Aaron Mosley,01/22/2025 21:35,01/23/2025 05:35,shopping,,,False,normal,301,0.3127079260305171,False
Incoming,Samuel Zamora,Robert Johnson,01/15/2025 08:54,01/15/2025 16:54,holiday plan,,,False,normal,302,0.3127079260305171,False
Outgoing,Steven Ramirez,Christian Case,01/19/2025 20:16,01/20/2025 04:16,holiday plan,,,False,normal,303,0.3127079260305171,False
Incoming,Matthew Atkins,Russell Ortiz,01/18/2025 12:04,01/18/2025 20:04,see you at mall,,,False,normal,304,0.3127079260305171,False
Incoming,Antonio Wilson,Tina Foley,01/17/2025 10:43,01/17/2025 18:43,on the way,,,False,normal,305,0.3127079260305171,False
Outgoing,Angela Morris,Rachel Johnson,01/19/2025 20:49,01/20/2025 04:49,holiday plan,,,False,normal,306,0.3127079260305171,False
Outgoing,Dustin Le,Miguel Beard,01/19/2025 10:28,01/19/2025 18:28,assignment siap?,,,False,normal,307,0.3127079260305171,False
Incoming,Brian Doyle,Christopher Smith,01/03/2025 04:50,01/03/2025 12:50,ice,,,False,drug,308,0.4681264086466392,True
Incoming,Gregory Melendez,Leah Hunt,01/04/2025 11:10,01/04/2025 19:10,check line,,,False,drug,309,0.3127079260305171,False
Incoming,Bryan Martinez,Monica Chapman,01/18/2025 16:20,01/19/2025 00:20,catch up later,,,False,normal,310,0.3127079260305171,False
Outgoing,Jacqueline James,Andrea Burns,01/08/2025 11:14,01/08/2025 19:14,line clear,,,False,drug,311,0.3127079260305171,False
Outgoing,Miranda Morton,Gail Poole,01/04/2025 04:21,01/04/2025 12:21,stuff,,,False,drug,312,0.4681264086466392,True
Outgoing,Eric Sanders,Thomas Davidson,01/18/2025 04:56,01/18/2025 12:56,see you at mall,,,False,normal,313,0.3127079260305171,False
Incoming,David Sandoval,James Johnson,01/08/2025 23:19,01/09/2025 07:19,budak hantar,,,False,drug,314,0.3127079260305171,False
Incoming,Donald Larson,Brian Fowler,01/16/2025 07:57,01/16/2025 15:57,jom makan,,,False,normal,315,0.3127079260305171,False
Outgoing,Jason Underwood,Jose Wells,01/01/2025 11:26,01/01/2025 19:26,ç«,,,False,drug,316,0.3127079260305171,False
Outgoing,Jeremiah Maynard,Ebony Knapp,01/02/2025 08:43,01/02/2025 16:43,paket,,,False,drug,317,0.3127079260305171,False
Outgoing,Dawn Norris,Mark Carter,01/04/2025 11:38,01/04/2025 19:38,line clear,,,False,drug,318,0.3127079260305171,False
Incoming,Melinda Wise,Haley Sullivan,01/09/2025 12:50,01/09/2025 20:50,ice,,,False,drug,319,0.4681264086466392,True
Outgoing,John Shepherd,Patrick David,01/07/2025 07:32,01/07/2025 15:32,check line,,,False,drug,320,0.3127079260305171,False
Outgoing,Gregory Blanchard PhD,Charles Jones,01/20/2025 17:45,01/21/2025 01:45,holiday plan,,,False,normal,321,0.3127079260305171,False
Incoming,Rita Bishop,Brianna Lam,01/05/2025 07:31,01/05/2025 15:31,smoke,,,False,drug,322,0.3127079260305171,False
Outgoing,Melanie Williams,Caitlin Thompson DVM,01/07/2025 09:58,01/07/2025 17:58,smoke,,,False,drug,323,0.3127079260305171,False
Outgoing,Ashley Hammond,Harold Conway,01/12/2025 19:47,01/13/2025 03:47,apa khabar?,,,False,normal,324,0.3127079260305171,False
Outgoing,Charles Rivera,Molly Williams,01/03/2025 21:38,01/04/2025 05:38,stuff,,,False,drug,325,0.4681264086466392,True
Incoming,Justin Mccarthy,Benjamin Rodriguez,01/05/2025 00:39,01/05/2025 08:39,ç«,,,False,drug,326,0.3127079260305171,False
Incoming,Austin Mathews,Brian Shelton,01/20/2025 16:33,01/21/2025 00:33,jom makan,,,False,normal,327,0.3127079260305171,False
Outgoing,Malik Davidson,Patricia Henderson,01/04/2025 14:37,01/04/2025 22:37,rehab tak?,,,False,drug,328,0.3127079260305171,False
Incoming,Nicholas Cook,Debra Turner,01/19/2025 08:27,01/19/2025 16:27,working late,,,False,normal,329,0.3127079260305171,False
Outgoing,Anita Wilson,Alicia Gonzalez,01/21/2025 02:19,01/21/2025 10:19,lunch break,,,False,normal,330,0.3127079260305171,False
Incoming,Kristin Martin,David Barker,01/04/2025 20:13,01/05/2025 04:13,budak hantar,,,False,drug,331,0.3127079260305171,False
Outgoing,Matthew Moore,Victor Jones,01/06/2025 06:30,01/06/2025 14:30,rehab tak?,,,False,drug,332,0.3127079260305171,False
Outgoing,Audrey Russell,Nichole Miller,01/06/2025 05:06,01/06/2025 13:06,syabu,,,False,drug,333,0.4991575369830738,True
Outgoing,Kathryn Snyder,Rachel Rodriguez,01/04/2025 18:59,01/05/2025 02:59,pil kuda,,,False,drug,334,0.3127079260305171,False
Incoming,Kenneth Zhang,Miss Debra Michael,01/04/2025 19:47,01/05/2025 03:47,è´§ ada,,,False,drug,335,0.3127079260305171,False
Incoming,Jocelyn Lawson,Lisa Guerrero,01/07/2025 20:03,01/08/2025 04:03,ice,,,False,drug,336,0.4681264086466392,True
Incoming,Derek Harris,Amy Mccormick,01/04/2025 18:20,01/05/2025 02:20,ubat kuat,,,False,drug,337,0.3127079260305171,False
Incoming,Steven Bush DVM,William Brady,01/14/2025 18:26,01/15/2025 02:26,on the way,,,False,normal,338,0.3127079260305171,False
Incoming,Jeffrey Ellis MD,Chelsey Cruz,01/04/2025 23:27,01/05/2025 07:27,ice,,,False,drug,339,0.4681264086466392,True
Outgoing,Derek Davis,Andrew Lewis,01/18/2025 17:27,01/19/2025 01:27,apa khabar?,,,False,normal,340,0.3127079260305171,False
Incoming,Nicole Thompson,Kelly Charles,01/18/2025 18:00,01/19/2025 02:00,catch up later,,,False,normal,341,0.3127079260305171,False
Incoming,Candice Morris,Latasha Hicks,01/03/2025 17:00,01/04/2025 01:00,paket,,,False,drug,342,0.3127079260305171,False
Outgoing,David Rojas,Casey Johnson,01/09/2025 09:58,01/09/2025 17:58,port biasa,,,False,drug,343,0.3127079260305171,False
Incoming,Sergio Bartlett,Susan Hardin,01/22/2025 02:01,01/22/2025 10:01,lunch break,,,False,normal,344,0.3127079260305171,False
Incoming,Isabel Anderson,James Harrington,01/11/2025 04:10,01/11/2025 12:10,catch up later,,,False,normal,345,0.3127079260305171,False
Incoming,John Hanson,Leon Curtis,01/16/2025 00:54,01/16/2025 08:54,see you at mall,,,False,normal,346,0.3127079260305171,False
Outgoing,Nathaniel Cook,Leslie Hayes,01/16/2025 17:44,01/17/2025 01:44,assignment siap?,,,False,normal,347,0.3127079260305171,False
Incoming,Garrett Gallagher,Jason Fox,01/12/2025 21:11,01/13/2025 05:11,lunch break,,,False,normal,348,0.3127079260305171,False
Outgoing,Shawn Norris,Kyle Richardson,01/13/2025 21:32,01/14/2025 05:32,see you at mall,,,False,normal,349,0.3127079260305171,False
Outgoing,Misty Monroe,Logan Hernandez,01/03/2025 08:39,01/03/2025 16:39,smoke,,,False,drug,350,0.3127079260305171,False
Outgoing,Mary Allen,Zachary Fisher,01/21/2025 06:57,01/21/2025 14:57,meeting at 3pm,,,False,normal,351,0.3127079260305171,False
Incoming,Richard Wallace,Diane Munoz,01/10/2025 05:35,01/10/2025 13:35,football match best,,,False,normal,352,0.3127079260305171,False
Outgoing,David Lee,William Jackson,01/11/2025 23:37,01/12/2025 07:37,good night,,,False,normal,353,0.3127079260305171,False
Outgoing,Tracey Lawrence,Rebecca Smith,01/20/2025 03:55,01/20/2025 11:55,ok see you tomorrow,,,False,normal,354,0.3127079260305171,False
